
student
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.msn.com/en-us/news/opinion/forget-free-college-the-future-of-the-us-workforce-depends-on-a-higher-education-worth-paying-for/ar-BBWtapv
lawsuit: ohio state's handling of strauss allegations 'greatest scandal in the history of american higher education',https://www.dispatch.com/news/20191107/lawsuit-ohio-states-handling-of-strauss-allegations-greatest-scandal-in-history-of-american-higher-education
americans’ improving views of women’s competence. and how higher education helped.,https://www.forbes.com/sites/michaeltnietzel/2019/11/08/americans-improving-views-of-womens-competence-and-how-higher-education-helped/
with so much emphasis on the cost of higher education uw students are graduating faster than ever,https://www.msn.com/en-us/news/us/with-so-much-emphasis-on-the-cost-of-higher-education-uw-students-are-graduating-faster-than-ever/ar-BBWpxUP
higher education: dream big and go for it,https://www.omaha.com/townnews/university/higher-education-dream-big-and-go-for-it/article_93133bf2-b9bb-50a7-914d-17db9ec2f3f6.html
warner: breaking through on higher education,https://www.fayobserver.com/opinion/20191108/warner-breaking-through-on-higher-education
new mexico higher education dept. seeks additional funding,https://www.krqe.com/news/new-mexico/new-mexico-higher-education-dept-seeks-additional-funding/
rnl marketplace provides a higher education solutions network for colleges and universities,https://finance.yahoo.com/news/rnl-marketplace-provides-higher-education-194500901.html
changing the narrative on funding higher education,https://www.crainsdetroit.com/other-voices/changing-narrative-funding-higher-education
devos cancels nearly $11 million in student loans that the education dept. sent to unaccredited for-profit colleges,https://www.washingtonpost.com/education/2019/11/08/devos-cancels-nearly-million-student-loans-that-education-dept-sent-unaccredited-for-profit-colleges/
higher education market development top trends and future scope with upcoming opportunities,https://www.marketwatch.com/press-release/higher-education-market-development-top-trends-and-future-scope-with-upcoming-opportunities-2019-11-05
washington higher education facilities auth. -- moody's assigns baa1 rating to whitworth university's (wa) series 2019 revenue bonds; outlook stable,https://markets.businessinsider.com/news/bonds/washington-higher-education-facilities-auth-moody-s-assigns-baa1-rating-to-whitworth-university-s-wa-series-2019-revenue-bonds-outlook-stable-1028671647

higher+ed
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.msn.com/en-us/news/opinion/forget-free-college-the-future-of-the-us-workforce-depends-on-a-higher-education-worth-paying-for/ar-BBWtapv
lawsuit: ohio state's handling of strauss allegations 'greatest scandal in the history of american higher education',https://www.dispatch.com/news/20191107/lawsuit-ohio-states-handling-of-strauss-allegations-greatest-scandal-in-history-of-american-higher-education
americans’ improving views of women’s competence. and how higher education helped.,https://www.forbes.com/sites/michaeltnietzel/2019/11/08/americans-improving-views-of-womens-competence-and-how-higher-education-helped/
how higher-ed researchers leverage supercomputers in the fight for funding,https://www.techrepublic.com/article/how-higher-ed-researchers-leverage-supercomputers-in-the-fight-for-funding/
the problems in higher ed are ‘way worse’ than anyone realizes—one free speech group is working to change that,https://townhall.com/tipsheet/leahbarkoukis/2019/11/06/the-problems-in-higher-ed-are-way-worse-than-anyone-realizesone-free-speech-group-n2555862
with so much emphasis on the cost of higher education uw students are graduating faster than ever,https://www.msn.com/en-us/news/us/with-so-much-emphasis-on-the-cost-of-higher-education-uw-students-are-graduating-faster-than-ever/ar-BBWpxUP
higher education: dream big and go for it,https://www.omaha.com/higher-education-dream-big-and-go-for-it/article_93133bf2-b9bb-50a7-914d-17db9ec2f3f6.html
higher ed groups push back on ed dept's foreign gift reporting proposals,https://www.educationdive.com/news/higher-ed-groups-push-back-on-ed-depts-foreign-gift-reporting-proposals/566785/
devos cancels nearly $11 million in student loans that the education dept. sent to unaccredited for-profit colleges,https://www.washingtonpost.com/education/2019/11/08/devos-cancels-nearly-million-student-loans-that-education-dept-sent-unaccredited-for-profit-colleges/
warner: breaking through on higher education,https://www.fayobserver.com/opinion/20191108/warner-breaking-through-on-higher-education
higher ed has now split into dual economies: online and traditional,https://www.edsurge.com/news/2019-11-06-higher-ed-has-now-split-into-dual-economies-online-and-traditional
data privacy issues in higher ed,https://www.ravepubs.com/data-privacy-issues-in-higher-ed/

higher+education+access
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.msn.com/en-us/news/opinion/forget-free-college-the-future-of-the-us-workforce-depends-on-a-higher-education-worth-paying-for/ar-BBWtapv
student access is a top priority for philanthropists who give to higher education,https://www.barrons.com/articles/student-access-is-a-top-priority-for-philanthropists-who-give-to-higher-education-01572383908
house committee takes up democrats’ higher education plan,https://www.politico.com/newsletters/morning-education/2019/10/29/house-committee-takes-up-democrats-higher-education-plan-781750
scholars address issues of mobility in higher education,https://diverseeducation.com/article/158332/
asuc washington trip highlights progress obstacles to equitable higher education policy,https://www.dailycal.org/2019/11/05/asuc-washington-trip-highlights-progress-obstacles-to-equitable-higher-education-policy/
25 michigan high schools receive mcan ‘reach higher high school’ grants,https://www.fox47news.com/yes/25-michigan-high-schools-receive-mcan-reach-higher-high-school-grants
warner: breaking through on higher education,https://www.fayobserver.com/opinion/20191108/warner-breaking-through-on-higher-education
three things new higher education bills would mean for teachers and students,http://blogs.edweek.org/edweek/campaign-k-12/2019/10/higher-education-bills-teachers-students-congress.html
at&t calls t-mobile's first responder and education pledges 'marketing stunts',https://www.msn.com/en-us/news/technology/at-26t-calls-t-mobiles-first-responder-and-education-pledges-marketing-stunts/ar-BBWr4YV
striking teachers rally in croatia for higher wages,https://www.daytondailynews.com/news/world/striking-teachers-rally-croatia-for-higher-wages/i0VHBnAJbFcqAJ10KIGHUM/
meghan markle makes first visit to westminster abbey's field of remembrance,https://www.usnews.com/news/world/articles/2019-11-07/meghan-markle-makes-first-visit-to-westminster-abbeys-field-of-remembrance
edulab capital partners and obunsha ventures team up to invest in philippines-based online education platform edukasyon.ph,https://markets.businessinsider.com/news/stocks/edulab-capital-partners-and-obunsha-ventures-team-up-to-invest-in-philippines-based-online-education-platform-edukasyon-ph-1028671018

education+tech
career technical education tax supported by kalamazoo county voters,https://www.msn.com/en-us/news/us/career-technical-education-tax-supported-by-kalamazoo-county-voters/ar-AAJUwUq
st. joseph county voters approve tax request for career technical education,https://www.mlive.com/news/kalamazoo/2019/11/st-joseph-county-voters-approve-tax-request-for-career-technical-education.html
how technology is bringing quality low-cost education to everyone,https://www.entrepreneur.com/article/341869
prodigy education (formerly prodigy game) earns rankings in deloitte's technology fast 50™ and fast 500 awards,https://finance.yahoo.com/news/prodigy-education-formerly-prodigy-game-114800367.html
when it comes to tech talent the triangle is stacked with riches compared to the rest of nc,https://www.msn.com/en-us/finance/careersandeducation/when-it-comes-to-tech-talent-the-triangle-is-stacked-with-riches-compared-to-the-rest-of-nc/ar-BBWtu5g
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.cnbc.com/2019/11/08/forget-free-college-workforce-depends-on-education-worth-paying-for.html
liddick: technical education should be embraced,https://www.dailyprogress.com/newsvirginian/opinion/liddick-technical-education-should-be-embraced/article_7159f6a7-ceea-504d-8271-be2bc4be4d64.html
tools4ever continues its support of education technology by exhibiting at the 2019 cetpa annual conference,https://finance.yahoo.com/news/tools4ever-continues-support-education-technology-043000916.html
want a non-traditional developer career? become a tech youtuber,https://www.forbes.com/sites/oracle/2019/11/06/want-a-non-traditional-developer-career-become-a-tech-youtuber/
the workers’ experience within education,https://www.eschoolnews.com/resource-library/the-workers-experience-within-education/
universities at shady grove hosts grand opening of new stemm education facility,https://technical.ly/dc/2019/11/08/university-at-shady-grove-maryland-grand-opening-stemm-education-facility/
technology executive council summit nyc | full event panels,https://www.cnbc.com/2019/11/08/technology-executive-council-summit-nyc-full-event-panels.html

money+supply
kuwait's money supply rose 1.4% in september,https://menafn.com/1099241371/Kuwaits-money-supply-rose-14-in-September
kuwait central bank: money supply rose 1.4 percent in september,https://menafn.com/1099238752/Kuwait-central-bank-Money-supply-rose-14-percent-in-September?src=Rss
zimbabwe: how money supply affects inflation,https://allafrica.com/stories/201910290128.html
egypt's m2 money supply up 13% year-on-year in september - central bank,https://www.reuters.com/article/egypt-economy-moneysupply-idUSL3N27G5AO
eurozone money supply lending to private sector growth eases,https://markets.businessinsider.com/news/interestrates/eurozone-money-supply-lending-to-private-sector-growth-eases-1028634789
u.s. money supply growth - bouncing from a 12-year low,https://seekingalpha.com/article/4296541-u-s-money-supply-growth-bouncing-12-year-low
set money free,https://townhall.com/columnists/johnstossel/2019/11/06/set-money-free-n2555950
illinois’s road and bridge bond runs smack into a supply glut,https://www.msn.com/en-us/news/money/illinois-e2-80-99s-road-and-bridge-bond-runs-smack-into-a-supply-glut/ar-AAJU1fY
11 cleaning supply tricks that might save you money,https://www.apartmenttherapy.com/minimalist-cleaning-routine-tools-tips-36656334
best power supply unit for pc gaming,https://www.pcgamer.com/uk/best-power-supply-unit-for-pc-gaming-our-top-psu-for-pc/
money 2020: mastercard topco to present blockchain supply-chain system,https://finance.yahoo.com/news/money-2020-mastercard-topco-present-161615511.html
manufacturers are pouring money into industrial iot. are employees ready for the impact?,https://www.forbes.com/sites/vinaynathan/2019/11/06/are-employees-ready-for-iiot-and-its-impact/

innovative+classroom
zeiss again at ciie leveraging innovation with china partners for mutual benefit and win-win results,https://finance.yahoo.com/news/zeiss-again-ciie-leveraging-innovation-030000865.html
schneider electric launches innovative new stem ementoring pilot program,https://www.prnewswire.com/news-releases/schneider-electric-launches-innovative-new-stem-ementoring-pilot-program-300952871.html
centering equity: racial equity in the early learning classroom—more than a buzzword for more than a gap,https://www.newamerica.org/education-policy/edcentral/centering-equity-racial-equity-in-the-early-learning-classroommore-than-a-buzzword-for-more-than-a-gap/
intel unlv and caesars entertainment join together to support new innovation hub,https://www.techrepublic.com/article/intel-unlv-and-caesars-entertainment-join-together-to-support-new-innovation-hub/
5 innovative ways jewish day schools are reducing tuition costs,https://www.jta.org/2019/11/04/united-states/5-innovative-ways-jewish-day-schools-are-reducing-tuition-costs
college plans open house gathering ready for the classroom,https://www.chron.com/neighborhood/woodlands-news/article/College-plans-open-house-gathering-Ready-for-the-1624277.php
7 great classroom grants you should apply for today,https://www.eschoolnews.com/2019/10/30/7-great-classroom-grants/
wrds-ssrn innovation award for asia pacific region presented to national university of singapore school of business,https://finance.yahoo.com/news/wrds-ssrn-innovation-award-asia-070600945.html
for the edtech innovation today’s learners need look not to companies but to campuses,https://www.edsurge.com/news/2019-10-28-for-the-edtech-innovation-today-s-learners-need-look-not-to-companies-but-to-campuses
wrds-ssrn innovation award for emea presented to southampton business school,https://www.bakersfield.com/ap/news/wrds-ssrn-innovation-award-for-emea-presented-to-southampton-business/article_4e1d7b0d-5973-5949-8188-fe16645df2ff.html
creative class: ione digital and at&t dream in black celebrate the most ingenious innovative and imaginative melanated minds,https://bossip.com/1807168/creative-class-ione-digital-and-att-dream-in-black-celebrates-the-most-ingenious-innovative-and-imaginative-melanated-minds/
proven strategies for fostering a classroom of enthusiastic writers,https://www.literacyworldwide.org/blog/literacy-daily/2019/10/29/proven-strategies-for-fostering-a-classroom-of-enthusiastic-writers

innovative+teaching
boise teacher wins a national award for using a different equation for teaching math,https://www.ktvb.com/article/news/education/innovative-educators/boise-teacher-wins-a-national-award-for-using-a-different-equation-for-teaching-math/277-08776905-30cf-4b89-9cac-089676336284
fox lane's raffaella pirone wins national italian teaching award,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/fox-lane-e2-80-99s-raffaella-pirone-wins-national-italian-teaching-award/ar-BBWr7DA
hopewell assistant principal surprised with $25k teaching award,https://wtvr.com/2019/11/06/hopewell-assistant-principal-surprised-with-25k-teaching-award/
profiles in connecticut innovation: high-energy cadenza makes power storage more efficient,https://www.msn.com/en-us/news/us/profiles-in-connecticut-innovation-high-energy-cadenza-makes-power-storage-more-efficient/ar-BBWsJQ4
zeiss again at ciie leveraging innovation with china partners for mutual benefit and win-win results,https://finance.yahoo.com/news/zeiss-again-ciie-leveraging-innovation-030000865.html
tpsd board approves district of innovation application,https://www.djournal.com/news/tpsd-board-approves-district-of-innovation-application/article_4f809695-ef38-574e-b2f6-f34cf9d65ef2.html
wrds-ssrn innovation award for asia pacific region presented to national university of singapore school of business,https://finance.yahoo.com/news/wrds-ssrn-innovation-award-asia-070600945.html
providence launches innovative design program,https://www.independent.com/2019/11/06/providence-launches-innovative-design-program/
innovative counselling solutions inc.,https://www.psychologytoday.com/ca/therapists/innovative-counselling-solutions-inc-calgary-ab/188139
cbse asks schools to develop podcasts on best practices and innovation in teaching,https://www.newsnation.in/education/more/cbse-asks-schools-to-develop-podcasts-on-best-practices-and-innovation-243388.html
university of michigan announces plans for $300m detroit center for innovation,https://www.mlive.com/news/ann-arbor/2019/10/university-of-michigan-announces-plans-for-300m-detroit-center-for-innovation.html
innovative lessons from the miracle mets of 1969,https://www.business2community.com/business-innovation/innovative-lessons-from-the-miracle-mets-of-1969-02254874

university
university of cincinnati uc health to launch $2b fundraising campaign,https://www.bizjournals.com/cincinnati/news/2019/11/08/uc-health-university-to-launch-2b-fundraising.html
ohio university graduate raises $1.4m to launch linkedin for the esports industry,https://www.bizjournals.com/columbus/news/2019/11/06/ohio-university-graduate-raises-1-4m-to-launch.html
drake university unveils plans for $3 million journalism school renovation with meredith gift,https://www.msn.com/en-us/news/us/drake-university-unveils-plans-for-243-million-journalism-school-renovation-with-meredith-gift/ar-BBWqO76
iowa state women win big against southern university,https://www.kcci.com/article/iowa-state-women-win-big-against-southern-university/29732095
sunday's gospel explosion brings praise and worship to alabama state university's homecoming,https://www.msn.com/en-us/music/news/sundays-gospel-explosion-brings-praise-and-worship-to-alabama-state-universitys-homecoming/ar-BBWtu1N
kutztown university women’s center celebrates 30th anniversary,https://www.readingeagle.com/news/article/ku-womens-center-celebrates-30th-anniversary
trump ‘violates all recognized democratic norms’ federal judge says in biting speech on judicial independence,https://www.washingtonpost.com/nation/2019/11/08/judge-says-trump-violates-democratic-norms-judiciary-speech/
how the te position forced michigan football to change its offense,https://www.freep.com/story/sports/college/university-michigan/wolverines/2019/11/08/michigan-football-offense-tight-ends-jim-harbaugh/2524285001/
tennessee football vs. kentucky: can vols stop lynn bowden and get road win?,https://www.knoxnews.com/story/sports/college/university-of-tennessee/football/2019/11/08/tennessee-vols-football-kentucky-matchup-prediction-players/4153298002/
trump administration makes it easier to dredge protected areas to restore beaches,https://www.nytimes.com/2019/11/07/climate/trump-beaches-sand-protected-areas.html
jimari butler three-star defensive end commits to tennessee vols football,https://www.knoxnews.com/story/sports/college/university-of-tennessee/football/2019/11/08/tennessee-vols-football-recruiting-jimari-butler-jeremy-pruitt/2531935001/
michigan football's d-line recruits still chasing the breakthrough jim harbaugh projected,https://www.freep.com/story/sports/college/university-michigan/wolverines/2019/11/07/michigan-football-chris-hinton-mazi-smith/2506885001/

college
college football preview: alabama state at texas southern,https://www.chron.com/sports/college/article/College-football-preview-Alabama-State-at-TSU-14820330.php
hot seat rankings: clay helton chad morris mark dantonio among college football coaches heating up,https://www.msn.com/en-us/sports/ncaafb/hot-seat-rankings-clay-helton-chad-morris-mark-dantonio-among-college-football-coaches-heating-up/ar-BBWtOnZ
how this college student and e-sports pro caught the attention of shopify’s ceo — and got a job offer,https://www.geekwire.com/2019/kevin-kyeonghyun-ryoo/
ohio state vs. maryland odds spread: 2019 college football picks predictions from top model on 105-69 run,https://www.msn.com/en-us/sports/ncaafb/ohio-state-vs-maryland-odds-spread-2019-college-football-picks-predictions-from-top-model-on-105-69-run/ar-BBWqDf5
college football's oldest player is chasing his dream while influencing others,https://www.espn.com/video/clip/_/id/28036527
what a 70-year-old basketball scandal has to do with college players earning money today,https://www.usatoday.com/story/opinion/2019/11/08/ncaa-basketball-earn-money-point-shaving-scandal-city-college-column/2519349001/
why college football's 'games of the century' are better than any game 7 in other sports,https://www.sportingnews.com/us/ncaa-football/news/college-football-game-of-the-century-better-than-game-7/59z9g4xa4ava1ue2a30cfncv4
espn college gameday 2019: location tv schedule and week 11 predictions,https://bleacherreport.com/articles/2861658-espn-college-gameday-2019-location-tv-schedule-and-week-11-predictions
a handful of lucky college students live with senior citizens in this minnesota mansion,https://www.mentalfloss.com/article/606981/senior-citizens-and-college-kids-live-together-in-mansion
why ohio state football has broken the college football playoff -- but can make it easy this year,https://www.cleveland.com/osu/2019/11/why-ohio-state-football-has-broken-the-college-football-playoff-but-can-make-it-easy-this-year.html
listen: bill bender discusses college football playoff rankings coaching carousel more,https://www.si.com/college/michigan/football/michigan-wolverines-football-bill-bender-college-football-playoff-rankings-coaching-coursel-urban-meyer-pj-fleck-bob-stoops
college football playoff updated rankings: who are the top four teams in the first cfp poll of 2019?,https://www.sportingnews.com/us/ncaa-football/news/college-football-playoff-updated-rankings-top-four-teams-first-cfp-poll-2019/1hir688kgacqh1bt91kob3i4mv

free+university
staff attorney uses n-word as example during free-speech event sparking controversy at university of north texas,https://www.dallasnews.com/news/education/2019/11/08/staff-attorney-uses-n-word-as-example-during-free-speech-event-sparking-controversy-at-university-of-north-texas/
university of utah announces $2.5 million scholarship fund to help low-income students go to school for free,https://www.sltrib.com/news/education/2019/11/08/university-utah-announces/
hampton university offers another free semester to bahamian students,https://diverseeducation.com/article/159352/
wilkes university choral ensembles present concert on nov. 24,https://www.wilkes.edu/news/2019/November/choralensembles.aspx
hampton university offers bahamian students another free semester of tuition,https://www.wavy.com/news/hampton-university-offers-bahamian-students-another-free-semester-of-tuition/
ohio university graduate raises $1.4m to launch linkedin for the esports industry,https://www.bizjournals.com/columbus/news/2019/11/06/ohio-university-graduate-raises-1-4m-to-launch.html
how the te position forced michigan football to change its offense,https://www.msn.com/en-us/sports/ncaafb/how-the-te-position-forced-michigan-football-to-change-its-offense/ar-BBWsJLl
michigan football's d-line recruits still chasing the breakthrough jim harbaugh projected,https://www.freep.com/story/sports/college/university-michigan/wolverines/2019/11/07/michigan-football-chris-hinton-mazi-smith/2506885001/
vaping can damage heart ohio state researchers say,https://www.dispatch.com/news/20191107/vaping-can-damage-heart-ohio-state-researchers-say
colorado state university ranked 2nd best college for veteran students,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/colorado-state-university-ranked-2nd-best-college-for-veteran-students/ar-BBWqu0r
will gay rights trump religious freedom?,https://townhall.com/columnists/lukegoodrich/2019/11/06/will-gay-rights-trump-religious-freedom-n2555953
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.cnbc.com/2019/11/08/forget-free-college-workforce-depends-on-education-worth-paying-for.html

free+college
forget free college. the future of the us workforce depends on a higher education worth paying for,https://www.msn.com/en-us/news/opinion/forget-free-college-the-future-of-the-us-workforce-depends-on-a-higher-education-worth-paying-for/ar-BBWtapv
buttigieg pledges free college if you earn under $100000,https://www.thedailybeast.com/buttigieg-pledges-free-college-for-families-who-earn-under-dollar100000
pete buttigieg proposes free college for americans earning under $100000 in his new economic plan,https://www.washingtonpost.com/business/2019/11/08/pete-buttigieg-promises-free-college-americans-earning-under/
pete buttigieg proposes free public college for people making less than $100k,https://www.washingtontimes.com/news/2019/nov/8/pete-buttigieg-proposes-free-public-college-people/
whoa! video captures the moment a college student won free tuition after draining a half-court shot,https://www.stamfordadvocate.com/news/article/WHOA-Video-captures-the-moment-a-college-student-14820202.php
oklahoma student wins year of free college tuition by hitting half-court shot,https://www.nbcnews.com/nightly-news/video/oklahoma-student-wins-year-of-free-college-tuition-by-hitting-half-court-shot-72998469658
buttigieg unveils plan for free college with limitations,https://www.out.com/election/2019/11/08/buttigieg-unveils-plan-free-college-limitations
washington opens wider the door to college,https://www.seattletimes.com/opinion/editorials/washington-opens-wider-the-door-to-college/
buttigieg proposes free college for americans earning under $100000,https://www.sfgate.com/news/article/Buttigieg-proposes-free-college-for-Americans-14819597.php
college sports,https://www.chicagotribune.com/sports/college/
half-court shots earn 2 college students free tuition: see videos,https://patch.com/us/across-america/half-court-shots-earn-2-college-students-free-tuition-see-videos
eckerd college pledges to continue to 'break free from plastic' after grant runs out,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/eckerd-college-pledges-to-continue-to-break-free-from-plastic-after-grant-runs-out/ar-BBWqr9t

international
spirit international 2019 round 2 livestream from whispering pines,https://golfweek.com/2019/11/08/spirit-international-2019-round-2-livestream-from-whispering-pines/
pyxus international posts quarterly net loss of $16.5m,https://finance.yahoo.com/news/pyxus-international-posts-quarterly-net-155624517.html
a notorious short-seller pulls back on its bet against netflix saying international traction could boost the stock 20%,https://www.msn.com/en-us/finance/news/a-notorious-short-seller-pulls-back-on-its-bet-against-netflix-saying-international-traction-could-boost-the-stock-20-25/ar-BBWtx8I
christian pastor francis chan leaving us to be international missionary in hong kong: 'why wouldn't i go?',https://www.foxnews.com/faith-values/christian-pastor-francis-chan-missionary-hong-kong
renee zellweger to be honored at palm springs international film festival,https://www.msn.com/en-us/tv/celebrity/renee-zellweger-to-be-honored-at-palm-springs-international-film-festival/ar-BBWt7ZD
hong kong protests weigh on disney's international parks' profits,https://www.cnbc.com/2019/11/07/hong-kong-protests-weigh-on-disneys-international-parks-profits.html
can you imagine how chuffed caci international's (nyse:caci) shareholders feel about its 162% share price gain?,https://finance.yahoo.com/news/imagine-chuffed-caci-internationals-nyse-172435310.html
new international association of lawyers president a munger tolles partner puts democracy diversity on agenda,https://www.law.com/therecorder/2019/11/08/new-international-association-of-lawyers-president-a-munger-tolles-partner-puts-democracy-diversity-on-agenda/
free screening: st. louis international film festival features ‘our bodies our doctors’,https://fox2now.com/2019/11/08/free-screening-st-louis-international-film-festival-features-our-bodies-our-doctors/
two new members one returning to the little league® international board of directors,https://www.littleleague.org/news/two-new-members-one-returning-to-the-little-league-international-board-of-directors/
monster beverage's international growth may not be enough to offset us slowdown,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14768125/monster-beverages-international-growth-may-not-be-enough-to-offset-us-slowdown
international court clears way to hear cases against russia on crimea and eastern ukraine,https://www.sfchronicle.com/news/article/International-court-clears-way-to-hear-cases-14820246.php

alternative+providers+of+higher+education
cais launches artificial intelligence learning platform cais iq to transform how financial advisors learn about alternative investments,https://finance.yahoo.com/news/cais-launches-artificial-intelligence-learning-120000914.html
ecampus.com announces rebrand of online bookstore program and k-12 solution suite,https://markets.businessinsider.com/news/stocks/ecampus-com-announces-rebrand-of-online-bookstore-program-and-k-12-solution-suite-1028642257
15 higher ed groups push for credential transparency,https://www.educationdive.com/news/15-higher-ed-groups-push-for-credential-transparency/566657/
as recession worries grow smart education investments can provide growth and resilience,https://www.msn.com/en-us/finance/news/as-recession-worries-grow-smart-education-investments-can-provide-growth-and-resilience/ar-AAJXJMC
markaz: m&a transactions' activity in the education sector in kuwait resulted in to 12 deals during 2017-2018,https://www.zawya.com/mena/en/press-releases/story/Markaz_MA_Transactions_activity_in_the_education_sector_in_Kuwait_resulted_in_to_12_deals_during_20172018-ZAWYA20191104112414/
pearson hosts its largest ever education conference for schools in the uae,https://www.zawya.com/mena/en/press-releases/story/Pearson_hosts_its_largest_ever_education_conference_for_schools_in_the_UAE-ZAWYA20191105082228/
house democrats’ higher-education overhaul boosts spending without purpose,https://www.forbes.com/sites/prestoncooper2/2019/10/16/house-democrats-higher-education-overhaul-boosts-spending-without-purpose/
to the attention of candidates in the presidential election 2019,http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=213287
dublin-based institute ceases operations after racking up debts of €500000,https://www.irishtimes.com/business/work/dublin-based-institute-ceases-operations-after-racking-up-debts-of-500-000-1.4050206
advocates say dc plans should be considered ‘accredited investors’,https://www.planadviser.com/exclusives/advocates-say-dc-plans-considered-accredited-investors/
southern schools racial segregation and special education,https://www.psychologytoday.com/us/blog/children-who-struggle/201910/southern-schools-racial-segregation-and-special-education
even doctors wonder how medicare works,https://www.washingtonpost.com/business/economy/even-doctors-wonder-how-medicare-works/2019/11/07/054c35b6-00bd-11ea-8501-2a7123a38c58_story.html

enrollment+manangement
chicago public schools enrollment drops again,https://www.wbez.org/shows/wbez-news/chicago-public-schools-enrollment-drops-again/4284768c-b6bf-4865-83e4-a0d670226a92
framingham state enrollment down 16.4% in a decade,https://www.metrowestdailynews.com/news/20191104/framingham-state-enrollment-down-164-in-decade
declining enrollment puts the squeeze on public higher ed in massachusetts,https://www.wgbh.org/news/local-news/2019/11/04/declining-enrollment-puts-the-squeeze-on-public-higher-ed-in-massachusetts
benefitmall launches humana integration through online enrollment,https://markets.businessinsider.com/news/stocks/benefitmall-launches-humana-integration-through-online-enrollment-1028673771
even as apps slump women’s mba enrollment steadily grows,https://poetsandquants.com/2019/11/06/even-as-apps-slump-womens-mba-enrollment-steadily-grows/?pq-category=business-school-news&pq-category-2=women-in-business-school-2
osu enrollment stays flat; online bend operations continue to grow,https://democratherald.com/news/local/osu-enrollment-stays-flat-online-bend-operations-continue-to-grow/article_d4aad5dc-96de-5b8a-96e6-2e7164c90f89.html
open enrollment 2013,https://www.aarp.org/health/medicare-insurance/info-11-2012/open-enrollment-2013-medicare-AARP-ppi-health.html
medicare part d open enrollment for 2012,https://www.aarp.org/health/medicare-insurance/info-11-2011/Medicare-Part-D-Open-Enrollment-for-2012-Increasing-Plan-Complexity-Highlights-Need-for-Careful-Evaluation.html
biohaven completes enrollment in pivotal phase 2/3 alzheimer's disease clinical trial of troriluzole,https://finance.yahoo.com/news/biohaven-completes-enrollment-pivotal-phase-123000381.html
women’s mba enrollment increasing according to forté foundation,https://www.metromba.com/2019/11/female-mba-enrollment-forte/
proteostasis therapeutics announces completion of enrollment in global phase 2 study in cystic fibrosis,https://finance.yahoo.com/news/proteostasis-therapeutics-announces-completion-enrollment-120000296.html
how is the state going to increase community college enrollment?,https://www.ednc.org/how-is-the-state-going-to-increase-community-college-enrollment/

financing+higher+education
how lack of financial literacy is contributing to the nation’s 1.5 trillion dollar student loan crisis,https://www.ibtimes.com/how-lack-financial-literacy-contributing-nations-15-trillion-dollar-student-loan-2862266
building thriving communities: tax increment financing is a key economic tool that fosters collaboration and public-private investments,https://www.bizjournals.com/milwaukee/feature/table-of-experts/building-thriving-communities-tax-increment.html
the need (and demand) for better financial literacy,https://www.forbes.com/sites/forbesfinancecouncil/2019/11/07/the-need-and-demand-for-better-financial-literacy/
the zacks analyst blog highlights: career education first american financial the allstate corporation guess' and cnx midstream partners,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-career-160704482.html
higher ed institutions wrestle with reparations and repentance,https://diverseeducation.com/article/159322/
cno financial swings to quarterly profit,https://www.wishtv.com/news/inside-indiana-business/cno-financial-swings-to-quarterly-profit/
house democrats pass higher education bill out of committee,https://www.forbes.com/sites/wesleywhistle/2019/10/31/house-democrats-pass-higher-education-bill-out-of-committee/
state reminds veterans public safety officers of student financial aid options ahead of veteran’s day 2019,http://www.wbiw.com/2019/11/08/state-reminds-veterans-public-safety-officers-of-student-financial-aid-options-ahead-of-veterans-day-2019/
survey shows college degrees are not the gateway to a higher salary,https://collegecandy.com/2019/11/08/survey-shows-college-degrees-are-not-the-gateway-to-a-higher-salary/
learning to earn: why ongoing financial education is vital for online traders,https://www.worldfinance.com/strategy/learning-to-earn-why-ongoing-financial-education-is-vital-for-online-traders
colleen walker appointed as new auraria higher education center ceo,https://finance.yahoo.com/news/colleen-walker-appointed-auraria-higher-013300738.html
higher education in boulder area tracks national trend of varying costs,https://www.dailycamera.com/2019/11/03/higher-education-in-boulder-area-tracks-national-trend-of-varying-costs/

for-profit+institutions
devos cancels nearly $11 million in student loans that the education dept. sent to unaccredited for-profit colleges,https://www.washingtonpost.com/education/2019/11/08/devos-cancels-nearly-million-student-loans-that-education-dept-sent-unaccredited-for-profit-colleges/
facing lawsuit devos erases student loans for 1500,https://www.expressnews.com/news/education/article/Facing-lawsuit-DeVos-erases-student-loans-for-14820023.php
facing lawsuit devos erases loans for 1500 students,https://www.kron4.com/news/facing-lawsuit-devos-erases-loans-for-1500-students/
grand canyon u: ed dept to treat it as for-profit for title iv funding,https://www.educationdive.com/news/grand-canyon-u-ed-dept-to-treat-it-as-for-profit-for-title-iv-funding/566792/
